factor_id,near_id,weight,color,level
157,287,1,#0066cc,第2層
157,288,4,#0066cc,第2層
157,290,56,#0066cc,第2層
157,293,11,#0066cc,第2層
157,294,55,#0066cc,第2層
157,295,1596,#0066cc,第2層
157,296,1057,#0066cc,第2層
157,297,100,#0066cc,第2層
157,298,120,#0066cc,第2層
157,299,2600,#0066cc,第2層
157,300,5580,#0066cc,第2層
157,301,47,#0066cc,第2層
157,302,214,#0066cc,第2層
157,303,55,#0066cc,第2層
157,304,15,#0066cc,第2層
157,305,124,#0066cc,第2層
157,307,166,#0066cc,第2層
157,308,117,#0066cc,第2層
157,309,77,#0066cc,第2層
157,311,5807,#0066cc,第2層
157,312,33,#0066cc,第2層
157,313,18,#0066cc,第2層
157,314,19,#0066cc,第2層
157,315,10,#0066cc,第2層
157,316,25,#0066cc,第2層
157,317,42,#0066cc,第2層
157,318,53,#0066cc,第2層
157,319,56,#0066cc,第2層
157,320,87,#0066cc,第2層
157,321,7,#0066cc,第2層
157,322,42,#0066cc,第2層
157,323,17,#0066cc,第2層
157,324,18,#0066cc,第2層
157,325,92,#0066cc,第2層
157,326,343,#0066cc,第2層
157,327,94,#0066cc,第2層
157,328,7,#0066cc,第2層
157,329,184,#0066cc,第2層
157,330,4,#0066cc,第2層
157,332,17,#0066cc,第2層
157,333,8,#0066cc,第2層
157,334,1240,#0066cc,第2層
157,336,912,#0066cc,第2層
157,337,413,#0066cc,第2層
157,338,25,#0066cc,第2層
157,341,9,#0066cc,第2層
157,342,3,#0066cc,第2層
157,343,1,#0066cc,第2層
157,345,1,#0066cc,第2層
157,349,1,#0066cc,第2層
157,350,10,#0066cc,第2層
157,352,41,#0066cc,第2層
157,353,22,#0066cc,第2層
157,354,593,#0066cc,第2層
157,357,149,#0066cc,第2層
157,358,4,#0066cc,第2層
157,361,2,#0066cc,第2層
157,362,2,#0066cc,第2層
157,363,5,#0066cc,第2層
157,365,14,#0066cc,第2層
157,366,15,#0066cc,第2層
157,367,1,#0066cc,第2層
157,368,1,#0066cc,第2層
157,373,4,#0066cc,第2層
157,374,1288,#0066cc,第2層
157,382,3,#0066cc,第2層
157,383,164,#0066cc,第2層
157,384,256,#0066cc,第2層
157,385,203,#0066cc,第2層
17,158,1965,#699c4c,第1層
158,161,1960,#0066cc,第2層
158,162,3,#0066cc,第2層
158,163,5,#0066cc,第2層
158,164,1,#0066cc,第2層
158,165,323,#0066cc,第2層
158,166,1189,#0066cc,第2層
158,167,12,#0066cc,第2層
158,168,79,#0066cc,第2層
158,169,35,#0066cc,第2層
158,170,288,#0066cc,第2層
158,172,2,#0066cc,第2層
158,173,14,#0066cc,第2層
158,174,27,#0066cc,第2層
158,175,18,#0066cc,第2層
158,176,105,#0066cc,第2層
158,177,64,#0066cc,第2層
158,178,485,#0066cc,第2層
158,179,1296,#0066cc,第2層
158,180,44,#0066cc,第2層
158,181,4,#0066cc,第2層
158,182,17,#0066cc,第2層
158,183,343,#0066cc,第2層
158,184,1969,#0066cc,第2層
158,189,6,#0066cc,第2層
158,190,4,#0066cc,第2層
158,191,25,#0066cc,第2層
158,192,227,#0066cc,第2層
158,193,280,#0066cc,第2層
158,194,3,#0066cc,第2層
158,195,152,#0066cc,第2層
158,196,1043,#0066cc,第2層
158,198,75,#0066cc,第2層
158,200,17,#0066cc,第2層
158,201,1,#0066cc,第2層
158,202,3,#0066cc,第2層
158,204,7,#0066cc,第2層
158,206,1,#0066cc,第2層
158,207,1,#0066cc,第2層
158,208,2,#0066cc,第2層
158,209,14,#0066cc,第2層
158,211,91,#0066cc,第2層
158,219,1,#0066cc,第2層
158,221,16,#0066cc,第2層
158,223,1679,#0066cc,第2層
158,224,277,#0066cc,第2層
158,226,1962,#0066cc,第2層
158,233,11,#0066cc,第2層
